filename,tile,domain,year,I0,J0,I1,J1,lat0,lon0,lat1,lon1,url
wrfout_d02_2206_2019.nc,2206,d02,2019,222,62,231,71,50.47050095,-122.4887009,50.1393013,-122.9803009,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2206/wrfout_d02_2206_2019.nc
wrfout_d02_2207_2019.nc,2207,d02,2019,222,72,231,81,50.82910156,-122.5018005,50.49769974,-122.9972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2207/wrfout_d02_2207_2019.nc
wrfout_d02_2208_2019.nc,2208,d02,2019,222,82,231,91,51.18790054,-122.5150986,50.85630035,-123.0145035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2208/wrfout_d02_2208_2019.nc
wrfout_d02_2209_2019.nc,2209,d02,2019,222,92,231,101,51.54679871,-122.5286026,51.21500015,-123.0319977,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2209/wrfout_d02_2209_2019.nc
wrfout_d02_2210_2019.nc,2210,d02,2019,222,102,231,111,51.90579987,-122.5423965,51.57379913,-123.0497971,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2210/wrfout_d02_2210_2019.nc
wrfout_d02_2211_2019.nc,2211,d02,2019,222,112,231,121,52.26499939,-122.5563965,51.93280029,-123.0680008,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2211/wrfout_d02_2211_2019.nc
wrfout_d02_2212_2019.nc,2212,d02,2019,222,122,231,131,52.6242981,-122.5706024,52.29190063,-123.0864029,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2212/wrfout_d02_2212_2019.nc
wrfout_d02_2213_2019.nc,2213,d02,2019,222,132,231,141,52.9836998,-122.5849991,52.65119934,-123.1051025,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2213/wrfout_d02_2213_2019.nc
wrfout_d02_2214_2019.nc,2214,d02,2019,222,142,231,151,53.3431015,-122.5998001,53.01050186,-123.1241989,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2214/wrfout_d02_2214_2019.nc
wrfout_d02_2215_2019.nc,2215,d02,2019,222,152,231,161,53.70270157,-122.6147995,53.36980057,-123.1435013,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2215/wrfout_d02_2215_2019.nc
wrfout_d02_2216_2019.nc,2216,d02,2019,222,162,231,171,54.06219864,-122.6299973,53.72930145,-123.1632996,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2216/wrfout_d02_2216_2019.nc
wrfout_d02_2217_2019.nc,2217,d02,2019,222,172,231,181,54.4219017,-122.6455002,54.08879852,-123.1832962,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2217/wrfout_d02_2217_2019.nc
wrfout_d02_2218_2019.nc,2218,d02,2019,222,182,231,191,54.78150177,-122.6613007,54.44839859,-123.2036972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2218/wrfout_d02_2218_2019.nc
wrfout_d02_2219_2019.nc,2219,d02,2019,222,192,231,201,55.14120102,-122.6772995,54.80789948,-123.2245026,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2219/wrfout_d02_2219_2019.nc
wrfout_d02_2220_2019.nc,2220,d02,2019,222,202,231,211,55.50090027,-122.6937027,55.16749954,-123.245697,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2220/wrfout_d02_2220_2019.nc
wrfout_d02_2221_2019.nc,2221,d02,2019,222,212,231,221,55.86050034,-122.7104034,55.52709961,-123.2671967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2221/wrfout_d02_2221_2019.nc
wrfout_d02_2222_2019.nc,2222,d02,2019,222,222,231,231,56.2201004,-122.7273026,55.88660049,-123.2891998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2222/wrfout_d02_2222_2019.nc
wrfout_d02_2223_2019.nc,2223,d02,2019,222,232,231,241,56.57970047,-122.7445984,56.24620056,-123.3115005,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2223/wrfout_d02_2223_2019.nc
wrfout_d02_2224_2019.nc,2224,d02,2019,222,242,231,251,56.93920135,-122.7621994,56.60559845,-123.3342972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2224/wrfout_d02_2224_2019.nc
wrfout_d02_2225_2019.nc,2225,d02,2019,222,252,231,261,57.29859924,-122.7801971,56.96500015,-123.3574982,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2225/wrfout_d02_2225_2019.nc
wrfout_d02_2226_2019.nc,2226,d02,2019,222,262,231,271,57.65800095,-122.7985001,57.32440186,-123.3811035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2226/wrfout_d02_2226_2019.nc
wrfout_d02_2227_2019.nc,2227,d02,2019,222,272,231,281,58.01720047,-122.8171005,57.68360138,-123.4051971,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2227/wrfout_d02_2227_2019.nc
wrfout_d02_2228_2019.nc,2228,d02,2019,222,282,231,291,58.37639999,-122.8361969,58.0428009,-123.4298019,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2228/wrfout_d02_2228_2019.nc
wrfout_d02_2229_2019.nc,2229,d02,2019,222,292,231,301,58.73540115,-122.8554993,58.40179825,-123.4548035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2229/wrfout_d02_2229_2019.nc
wrfout_d02_2230_2019.nc,2230,d02,2019,222,302,231,311,59.09420013,-122.8752975,58.76060104,-123.4804001,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2230/wrfout_d02_2230_2019.nc
wrfout_d02_2231_2019.nc,2231,d02,2019,222,312,231,321,59.45289993,-122.8955002,59.11940002,-123.5064011,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2231/wrfout_d02_2231_2019.nc
wrfout_d02_2232_2019.nc,2232,d02,2019,222,322,231,331,59.81140137,-122.9160995,59.47790146,-123.5329971,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2232/wrfout_d02_2232_2019.nc
wrfout_d02_2233_2019.nc,2233,d02,2019,222,332,231,341,60.16960144,-122.9371033,59.8362999,-123.5600967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2233/wrfout_d02_2233_2019.nc
wrfout_d02_2234_2019.nc,2234,d02,2019,222,342,231,351,60.52769852,-122.9586029,60.19449997,-123.5877991,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2234/wrfout_d02_2234_2019.nc
wrfout_d02_2235_2019.nc,2235,d02,2019,222,352,231,361,60.88560104,-122.9804993,60.55239868,-123.6159973,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2235/wrfout_d02_2235_2019.nc
wrfout_d02_2236_2019.nc,2236,d02,2019,222,362,231,371,61.24319839,-123.0028,60.91009903,-123.6448975,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2236/wrfout_d02_2236_2019.nc
wrfout_d02_2300_2019.nc,2300,d02,2019,232,2,241,11,48.32929993,-121.8768997,48.00220108,-122.3504028,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2300/wrfout_d02_2300_2019.nc
wrfout_d02_2301_2019.nc,2301,d02,2019,232,12,241,21,48.6867981,-121.884697,48.35929871,-122.361702,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2301/wrfout_d02_2301_2019.nc
wrfout_d02_2302_2019.nc,2302,d02,2019,232,22,241,31,49.04449844,-121.892601,48.71680069,-122.3731995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2302/wrfout_d02_2302_2019.nc
wrfout_d02_2303_2019.nc,2303,d02,2019,232,32,241,41,49.40240097,-121.9004974,49.07440186,-122.384903,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2303/wrfout_d02_2303_2019.nc
wrfout_d02_2304_2019.nc,2304,d02,2019,232,42,241,51,49.76050186,-121.9085999,49.43230057,-122.3967972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2304/wrfout_d02_2304_2019.nc
wrfout_d02_2305_2019.nc,2305,d02,2019,232,52,241,61,50.11880112,-121.9169006,49.79040146,-122.4088974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2305/wrfout_d02_2305_2019.nc
wrfout_d02_2306_2019.nc,2306,d02,2019,232,62,241,71,50.47729874,-121.9253006,50.14870071,-122.4210968,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2306/wrfout_d02_2306_2019.nc
wrfout_d02_2307_2019.nc,2307,d02,2019,232,72,241,81,50.83599854,-121.9337997,50.50709915,-122.4336014,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2307/wrfout_d02_2307_2019.nc
wrfout_d02_2308_2019.nc,2308,d02,2019,232,82,241,91,51.19480133,-121.9423981,50.86579895,-122.4462967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2308/wrfout_d02_2308_2019.nc
wrfout_d02_2309_2019.nc,2309,d02,2019,232,92,241,101,51.55379868,-121.9512024,51.22460175,-122.4590988,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2309/wrfout_d02_2309_2019.nc
wrfout_d02_2310_2019.nc,2310,d02,2019,232,102,241,111,51.91289902,-121.9601974,51.58349991,-122.4721985,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2310/wrfout_d02_2310_2019.nc
wrfout_d02_2311_2019.nc,2311,d02,2019,232,112,241,121,52.27209854,-121.9692993,51.94260025,-122.4854965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2311/wrfout_d02_2311_2019.nc
wrfout_d02_2312_2019.nc,2312,d02,2019,232,122,241,131,52.63150024,-121.9785004,52.30179977,-122.4990005,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2312/wrfout_d02_2312_2019.nc
wrfout_d02_2313_2019.nc,2313,d02,2019,232,132,241,141,52.99089813,-121.9878998,52.66109848,-122.5128021,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2313/wrfout_d02_2313_2019.nc
wrfout_d02_2314_2019.nc,2314,d02,2019,232,142,241,151,53.35039902,-121.9974976,53.02050018,-122.5268021,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2314/wrfout_d02_2314_2019.nc
wrfout_d02_2315_2019.nc,2315,d02,2019,232,152,241,161,53.70999908,-122.0072021,53.38000107,-122.5410004,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2315/wrfout_d02_2315_2019.nc
wrfout_d02_2316_2019.nc,2316,d02,2019,232,162,241,171,54.06969833,-122.0171967,53.73949814,-122.555397,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2316/wrfout_d02_2316_2019.nc
wrfout_d02_2317_2019.nc,2317,d02,2019,232,172,241,181,54.4294014,-122.0271988,54.09909821,-122.5701981,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2317/wrfout_d02_2317_2019.nc
wrfout_d02_2318_2019.nc,2318,d02,2019,232,182,241,191,54.78910065,-122.0374985,54.45869827,-122.5851974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2318/wrfout_d02_2318_2019.nc
wrfout_d02_2319_2019.nc,2319,d02,2019,232,192,241,201,55.1487999,-122.0478973,54.81840134,-122.6004028,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2319/wrfout_d02_2319_2019.nc
wrfout_d02_2320_2019.nc,2320,d02,2019,232,202,241,211,55.50859833,-122.0586014,55.17810059,-122.6159973,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2320/wrfout_d02_2320_2019.nc
wrfout_d02_2321_2019.nc,2321,d02,2019,232,212,241,221,55.86830139,-122.069397,55.53770065,-122.6317978,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2321/wrfout_d02_2321_2019.nc
wrfout_d02_2322_2019.nc,2322,d02,2019,232,222,241,231,56.22800064,-122.0803986,55.8973999,-122.6479034,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2322/wrfout_d02_2322_2019.nc
wrfout_d02_2323_2019.nc,2323,d02,2019,232,232,241,241,56.58760071,-122.0916977,56.25699997,-122.664299,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2323/wrfout_d02_2323_2019.nc
wrfout_d02_2324_2019.nc,2324,d02,2019,232,242,241,251,56.94720078,-122.1031036,56.61660004,-122.6809998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2324/wrfout_d02_2324_2019.nc
wrfout_d02_2325_2019.nc,2325,d02,2019,232,252,241,261,57.30670166,-122.1147995,56.97610092,-122.6980972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2325/wrfout_d02_2325_2019.nc
wrfout_d02_2326_2019.nc,2326,d02,2019,232,262,241,271,57.66609955,-122.1267014,57.33549881,-122.7154007,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2326/wrfout_d02_2326_2019.nc
wrfout_d02_2327_2019.nc,2327,d02,2019,232,272,241,281,58.02550125,-122.1388016,57.69490051,-122.7331009,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2327/wrfout_d02_2327_2019.nc
wrfout_d02_2328_2019.nc,2328,d02,2019,232,282,241,291,58.38470078,-122.1511993,58.05410004,-122.7510986,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2328/wrfout_d02_2328_2019.nc
wrfout_d02_2329_2019.nc,2329,d02,2019,232,292,241,301,58.74369812,-122.1638031,58.41329956,-122.7695007,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2329/wrfout_d02_2329_2019.nc
wrfout_d02_2330_2019.nc,2330,d02,2019,232,302,241,311,59.10269928,-122.1766968,58.77220154,-122.7882996,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2330/wrfout_d02_2330_2019.nc
wrfout_d02_2331_2019.nc,2331,d02,2019,232,312,241,321,59.46139908,-122.1897964,59.1310997,-122.8074036,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2331/wrfout_d02_2331_2019.nc
wrfout_d02_2332_2019.nc,2332,d02,2019,232,322,241,331,59.81999969,-122.2032013,59.48970032,-122.8268967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2332/wrfout_d02_2332_2019.nc
wrfout_d02_2333_2019.nc,2333,d02,2019,232,332,241,341,60.17839813,-122.2167969,59.84820175,-122.8468018,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2333/wrfout_d02_2333_2019.nc
wrfout_d02_2334_2019.nc,2334,d02,2019,232,342,241,351,60.53649902,-122.2307968,60.20650101,-122.8672028,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2334/wrfout_d02_2334_2019.nc
wrfout_d02_2335_2019.nc,2335,d02,2019,232,352,241,361,60.89450073,-122.2450027,60.5646019,-122.8879013,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2335/wrfout_d02_2335_2019.nc
wrfout_d02_2336_2019.nc,2336,d02,2019,232,362,241,371,61.25220108,-122.2595978,60.92240143,-122.9091034,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2336/wrfout_d02_2336_2019.nc
wrfout_d02_2400_2019.nc,2400,d02,2019,242,2,251,11,48.33309937,-121.3394012,48.00830078,-121.8167038,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2400/wrfout_d02_2400_2019.nc
wrfout_d02_2401_2019.nc,2401,d02,2019,242,12,251,21,48.69049835,-121.3430023,48.36560059,-121.8238983,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2401/wrfout_d02_2401_2019.nc
wrfout_d02_2402_2019.nc,2402,d02,2019,242,22,251,31,49.0483017,-121.3466034,48.72299957,-121.8312988,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2402/wrfout_d02_2402_2019.nc
wrfout_d02_2403_2019.nc,2403,d02,2019,242,32,251,41,49.40620041,-121.3503036,49.08069992,-121.8386993,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2403/wrfout_d02_2403_2019.nc
wrfout_d02_2404_2019.nc,2404,d02,2019,242,42,251,51,49.7643013,-121.3541031,49.43870163,-121.8462982,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2404/wrfout_d02_2404_2019.nc
wrfout_d02_2405_2019.nc,2405,d02,2019,242,52,251,61,50.12269974,-121.3579025,49.79679871,-121.8539963,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2405/wrfout_d02_2405_2019.nc
wrfout_d02_2406_2019.nc,2406,d02,2019,242,62,251,71,50.48120117,-121.361702,50.15510178,-121.8618011,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2406/wrfout_d02_2406_2019.nc
wrfout_d02_2407_2019.nc,2407,d02,2019,242,72,251,81,50.83990097,-121.3656998,50.51369858,-121.8696976,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2407/wrfout_d02_2407_2019.nc
wrfout_d02_2408_2019.nc,2408,d02,2019,242,82,251,91,51.19879913,-121.3696976,50.87239838,-121.8778,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2408/wrfout_d02_2408_2019.nc
wrfout_d02_2409_2019.nc,2409,d02,2019,242,92,251,101,51.55780029,-121.373703,51.23120117,-121.8860016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2409/wrfout_d02_2409_2019.nc
wrfout_d02_2410_2019.nc,2410,d02,2019,242,102,251,111,51.91699982,-121.3778,51.59019852,-121.8943024,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2410/wrfout_d02_2410_2019.nc
wrfout_d02_2411_2019.nc,2411,d02,2019,242,112,251,121,52.27619934,-121.3820038,51.94940186,-121.9028015,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2411/wrfout_d02_2411_2019.nc
wrfout_d02_2412_2019.nc,2412,d02,2019,242,122,251,131,52.63560104,-121.3862991,52.30860138,-121.9113998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2412/wrfout_d02_2412_2019.nc
wrfout_d02_2413_2019.nc,2413,d02,2019,242,132,251,141,52.99509811,-121.3906021,52.66799927,-121.9201965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2413/wrfout_d02_2413_2019.nc
wrfout_d02_2414_2019.nc,2414,d02,2019,242,142,251,151,53.35469818,-121.3951035,53.02740097,-121.9291,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2414/wrfout_d02_2414_2019.nc
wrfout_d02_2415_2019.nc,2415,d02,2019,242,152,251,161,53.71429825,-121.3995972,53.38700104,-121.9382019,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2415/wrfout_d02_2415_2019.nc
wrfout_d02_2416_2019.nc,2416,d02,2019,242,162,251,171,54.07400131,-121.4040985,53.7466011,-121.947403,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2416/wrfout_d02_2416_2019.nc
wrfout_d02_2417_2019.nc,2417,d02,2019,242,172,251,181,54.43370056,-121.4087982,54.10620117,-121.9568024,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2417/wrfout_d02_2417_2019.nc
wrfout_d02_2418_2019.nc,2418,d02,2019,242,182,251,191,54.79349899,-121.4134979,54.46590042,-121.966301,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2418/wrfout_d02_2418_2019.nc
wrfout_d02_2419_2019.nc,2419,d02,2019,242,192,251,201,55.15319824,-121.4182968,54.82569885,-121.9760971,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2419/wrfout_d02_2419_2019.nc
wrfout_d02_2420_2019.nc,2420,d02,2019,242,202,251,211,55.51300049,-121.4232025,55.1853981,-121.9860001,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2420/wrfout_d02_2420_2019.nc
wrfout_d02_2421_2019.nc,2421,d02,2019,242,212,251,221,55.87279892,-121.4281998,55.54510117,-121.9961014,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2421/wrfout_d02_2421_2019.nc
wrfout_d02_2422_2019.nc,2422,d02,2019,242,222,251,231,56.23249817,-121.433403,55.9048996,-122.0063019,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2422/wrfout_d02_2422_2019.nc
wrfout_d02_2423_2019.nc,2423,d02,2019,242,232,251,241,56.59220123,-121.4384995,56.26459885,-122.0167999,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2423/wrfout_d02_2423_2019.nc
wrfout_d02_2424_2019.nc,2424,d02,2019,242,242,251,251,56.9518013,-121.4438019,56.62419891,-122.0273972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2424/wrfout_d02_2424_2019.nc
wrfout_d02_2425_2019.nc,2425,d02,2019,242,252,251,261,57.31140137,-121.4492035,56.98379898,-122.0382996,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2425/wrfout_d02_2425_2019.nc
wrfout_d02_2426_2019.nc,2426,d02,2019,242,262,251,271,57.67079926,-121.4546967,57.34329987,-122.0494003,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2426/wrfout_d02_2426_2019.nc
wrfout_d02_2427_2019.nc,2427,d02,2019,242,272,251,281,58.03020096,-121.4602966,57.70270157,-122.0606003,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2427/wrfout_d02_2427_2019.nc
wrfout_d02_2428_2019.nc,2428,d02,2019,242,282,251,291,58.38940048,-121.4660034,58.06200027,-122.0720978,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2428/wrfout_d02_2428_2019.nc
wrfout_d02_2429_2019.nc,2429,d02,2019,242,292,251,301,58.74860001,-121.4718018,58.4211998,-122.0839005,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2429/wrfout_d02_2429_2019.nc
wrfout_d02_2430_2019.nc,2430,d02,2019,242,302,251,311,59.10749817,-121.4777985,58.78030014,-122.0958023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2430/wrfout_d02_2430_2019.nc
wrfout_d02_2431_2019.nc,2431,d02,2019,242,312,251,321,59.46630096,-121.4838028,59.1391983,-122.1080017,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2431/wrfout_d02_2431_2019.nc
wrfout_d02_2432_2019.nc,2432,d02,2019,242,322,251,331,59.82500076,-121.4899979,59.4978981,-122.1203995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2432/wrfout_d02_2432_2019.nc
wrfout_d02_2433_2019.nc,2433,d02,2019,242,332,251,341,60.1833992,-121.4962997,59.85649872,-122.1332016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2433/wrfout_d02_2433_2019.nc
wrfout_d02_2434_2019.nc,2434,d02,2019,242,342,251,351,60.54159927,-121.5027008,60.21490097,-122.1461029,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2434/wrfout_d02_2434_2019.nc
wrfout_d02_2435_2019.nc,2435,d02,2019,242,352,251,361,60.89960098,-121.5093002,60.57300186,-122.1593018,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2435/wrfout_d02_2435_2019.nc
wrfout_d02_2436_2019.nc,2436,d02,2019,242,362,251,371,61.25730133,-121.5159988,60.93090057,-122.1727982,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2436/wrfout_d02_2436_2019.nc
wrfout_d02_2500_2019.nc,2500,d02,2019,252,2,261,11,48.33399963,-120.8019028,48.01179886,-121.2828979,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2500/wrfout_d02_2500_2019.nc
wrfout_d02_2501_2019.nc,2501,d02,2019,252,12,261,21,48.69150162,-120.8013,48.36899948,-121.2860031,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2501/wrfout_d02_2501_2019.nc
wrfout_d02_2502_2019.nc,2502,d02,2019,252,22,261,31,49.04919815,-120.8006973,48.72650146,-121.2891998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2502/wrfout_d02_2502_2019.nc
wrfout_d02_2503_2019.nc,2503,d02,2019,252,32,261,41,49.40719986,-120.8000031,49.08430099,-121.2923965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2503/wrfout_d02_2503_2019.nc
wrfout_d02_2504_2019.nc,2504,d02,2019,252,42,261,51,49.76539993,-120.7994003,49.44219971,-121.2956009,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2504/wrfout_d02_2504_2019.nc
wrfout_d02_2505_2019.nc,2505,d02,2019,252,52,261,61,50.12369919,-120.7987976,49.80039978,-121.2988968,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2505/wrfout_d02_2505_2019.nc
wrfout_d02_2506_2019.nc,2506,d02,2019,252,62,261,71,50.48220062,-120.7981033,50.15879822,-121.3022995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2506/wrfout_d02_2506_2019.nc
wrfout_d02_2507_2019.nc,2507,d02,2019,252,72,261,81,50.8409996,-120.7975006,50.51729965,-121.3057022,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2507/wrfout_d02_2507_2019.nc
wrfout_d02_2508_2019.nc,2508,d02,2019,252,82,261,91,51.19979858,-120.7967987,50.87599945,-121.3091965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2508/wrfout_d02_2508_2019.nc
wrfout_d02_2509_2019.nc,2509,d02,2019,252,92,261,101,51.55889893,-120.7960968,51.23490143,-121.3126984,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2509/wrfout_d02_2509_2019.nc
wrfout_d02_2510_2019.nc,2510,d02,2019,252,102,261,111,51.91799927,-120.7954025,51.59400177,-121.3162994,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2510/wrfout_d02_2510_2019.nc
wrfout_d02_2511_2019.nc,2511,d02,2019,252,112,261,121,52.27730179,-120.7947006,51.9530983,-121.3199997,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2511/wrfout_d02_2511_2019.nc
wrfout_d02_2512_2019.nc,2512,d02,2019,252,122,261,131,52.63669968,-120.7939987,52.31240082,-121.3237,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2512/wrfout_d02_2512_2019.nc
wrfout_d02_2513_2019.nc,2513,d02,2019,252,132,261,141,52.99620056,-120.7932968,52.67179871,-121.3274002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2513/wrfout_d02_2513_2019.nc
wrfout_d02_2514_2019.nc,2514,d02,2019,252,142,261,151,53.35580063,-120.7926025,53.03129959,-121.3312988,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2514/wrfout_d02_2514_2019.nc
wrfout_d02_2515_2019.nc,2515,d02,2019,252,152,261,161,53.7154007,-120.7918015,53.39089966,-121.3351974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2515/wrfout_d02_2515_2019.nc
