tile_id,i,j,lon,lat
739,180.5000,160.5000,-128.7985,52.9010
739,190.5000,160.5000,-128.1965,52.9192
740,190.5000,150.5000,-128.1687,52.5561
740,200.5000,150.5000,-127.5717,52.5710
740,190.5000,160.5000,-128.1965,52.9192
740,200.5000,160.5000,-127.5940,52.9343
741,200.5000,150.5000,-127.5717,52.5710
741,210.5000,150.5000,-126.9740,52.5829
741,200.5000,160.5000,-127.5940,52.9343
741,210.5000,160.5000,-126.9910,52.9462
742,210.5000,150.5000,-126.9740,52.5829
742,220.5000,150.5000,-126.3762,52.5916
742,210.5000,160.5000,-126.9910,52.9462
742,220.5000,160.5000,-126.3877,52.9550
743,220.5000,150.5000,-126.3762,52.5916
743,230.5000,150.5000,-125.7777,52.5972
743,220.5000,160.5000,-126.3877,52.9550
743,230.5000,160.5000,-125.7845,52.9607
744,230.5000,150.5000,-125.7777,52.5972
744,240.5000,150.5000,-125.1798,52.5998
744,230.5000,160.5000,-125.7845,52.9607
744,240.5000,160.5000,-125.1810,52.9632
745,240.5000,150.5000,-125.1798,52.5998
745,250.5000,150.5000,-124.5812,52.5992
745,240.5000,160.5000,-125.1810,52.9632
745,250.5000,160.5000,-124.5778,52.9626
746,250.5000,150.5000,-124.5812,52.5992
746,260.5000,150.5000,-123.9830,52.5954
746,250.5000,160.5000,-124.5778,52.9626
746,260.5000,160.5000,-123.9743,52.9588
747,260.5000,150.5000,-123.9830,52.5954
747,270.5000,150.5000,-123.3847,52.5885
747,260.5000,160.5000,-123.9743,52.9588
747,270.5000,160.5000,-123.3708,52.9519
748,270.5000,150.5000,-123.3847,52.5885
748,280.5000,150.5000,-122.7870,52.5785
748,270.5000,160.5000,-123.3708,52.9519
748,280.5000,160.5000,-122.7680,52.9418
749,280.5000,150.5000,-122.7870,52.5785
749,290.5000,150.5000,-122.1895,52.5654
749,280.5000,160.5000,-122.7680,52.9418
749,290.5000,160.5000,-122.1653,52.9286
750,290.5000,150.5000,-122.1895,52.5654
750,300.5000,150.5000,-121.5925,52.5492
750,290.5000,160.5000,-122.1653,52.9286
750,300.5000,160.5000,-121.5627,52.9123
751,300.5000,150.5000,-121.5925,52.5492
751,310.5000,150.5000,-120.9958,52.5299
751,300.5000,160.5000,-121.5627,52.9123
751,310.5000,160.5000,-120.9610,52.8928
752,310.5000,150.5000,-120.9958,52.5299
752,320.5000,150.5000,-120.3997,52.5075
752,310.5000,160.5000,-120.9610,52.8928
752,320.5000,160.5000,-120.3600,52.8702
753,320.5000,150.5000,-120.3997,52.5075
753,330.5000,150.5000,-119.8042,52.4820
753,320.5000,160.5000,-120.3600,52.8702
753,330.5000,160.5000,-119.7595,52.8444
754,330.5000,150.5000,-119.8042,52.4820
754,340.5000,150.5000,-119.2100,52.4534
754,330.5000,160.5000,-119.7595,52.8444
754,340.5000,160.5000,-119.1595,52.8155
755,340.5000,150.5000,-119.2100,52.4534
755,350.5000,150.5000,-118.6160,52.4216
755,340.5000,160.5000,-119.1595,52.8155
755,350.5000,160.5000,-118.5610,52.7836
756,350.5000,150.5000,-118.6160,52.4216
756,360.5000,150.5000,-118.0235,52.3869
756,350.5000,160.5000,-118.5610,52.7836
756,360.5000,160.5000,-117.9630,52.7485
757,360.5000,150.5000,-118.0235,52.3869
757,370.5000,150.5000,-117.4315,52.3490
757,360.5000,160.5000,-117.9630,52.7485
757,370.5000,160.5000,-117.3663,52.7103
758,370.5000,150.5000,-117.4315,52.3490
758,380.5000,150.5000,-116.8410,52.3081
758,370.5000,160.5000,-117.3663,52.7103
758,380.5000,160.5000,-116.7705,52.6690
759,380.5000,150.5000,-116.8410,52.3081
759,390.5000,150.5000,-116.2510,52.2642
759,380.5000,160.5000,-116.7705,52.6690
759,390.5000,160.5000,-116.1763,52.6246
760,390.5000,150.5000,-116.2510,52.2642
760,400.5000,150.5000,-115.6625,52.2171
760,390.5000,160.5000,-116.1763,52.6246
760,400.3333,160.3333,-115.5940,52.5720
761,400.5000,150.5000,-115.6625,52.2171
761,410.5000,150.5000,-115.0757,52.1671
761,400.3333,160.3333,-115.5940,52.5720
761,410.5000,160.0000,-114.9955,52.5087
762,410.5000,150.5000,-115.0757,52.1671
762,420.3333,150.3333,-114.5013,52.1089
762,410.5000,160.0000,-114.9955,52.5087
762,420.0000,160.0000,-114.4350,52.4580
777,81.0000,160.5000,-134.7430,52.5498
777,90.5000,160.5000,-134.1803,52.5965
777,80.6667,170.6667,-134.8483,52.9140
777,90.5000,170.5000,-134.2590,52.9568
778,90.5000,160.5000,-134.1803,52.5965
778,100.5000,160.5000,-133.5863,52.6427
778,90.5000,170.5000,-134.2590,52.9568
778,100.5000,170.5000,-133.6605,53.0034
779,100.5000,160.5000,-133.5863,52.6427
779,110.5000,160.5000,-132.9915,52.6859
779,100.5000,170.5000,-133.6605,53.0034
779,110.5000,170.5000,-133.0605,53.0470
780,110.5000,160.5000,-132.9915,52.6859
780,120.5000,160.5000,-132.3953,52.7259
780,110.5000,170.5000,-133.0605,53.0470
780,120.5000,170.5000,-132.4592,53.0873
781,120.5000,160.5000,-132.3953,52.7259
781,130.5000,160.5000,-131.7980,52.7629
781,120.5000,170.5000,-132.4592,53.0873
781,130.5000,170.5000,-131.8570,53.1246
782,130.5000,160.5000,-131.7980,52.7629
782,140.5000,160.5000,-131.1995,52.7967
782,130.5000,170.5000,-131.8570,53.1246
782,140.5000,170.5000,-131.2535,53.1587
783,140.5000,160.5000,-131.1995,52.7967
783,150.5000,160.5000,-130.6005,52.8274
783,140.5000,170.5000,-131.2535,53.1587
783,150.5000,170.5000,-130.6492,53.1898
784,150.5000,160.5000,-130.6005,52.8274
784,160.5000,160.5000,-130.0005,52.8551
784,150.5000,170.5000,-130.6492,53.1898
784,160.5000,170.5000,-130.0443,53.2176
785,160.5000,160.5000,-130.0005,52.8551
785,170.5000,160.5000,-129.4000,52.8796
785,160.5000,170.5000,-130.0443,53.2176
785,170.5000,170.5000,-129.4380,53.2424
786,170.5000,160.5000,-129.4000,52.8796
786,180.5000,160.5000,-128.7985,52.9010
786,170.5000,170.5000,-129.4380,53.2424
786,180.5000,170.5000,-128.8313,53.2640
787,180.5000,160.5000,-128.7985,52.9010
787,190.5000,160.5000,-128.1965,52.9192
787,180.5000,170.5000,-128.8313,53.2640
787,190.5000,170.5000,-128.2240,53.2823
788,190.5000,160.5000,-128.1965,52.9192
788,200.5000,160.5000,-127.5940,52.9343
788,190.5000,170.5000,-128.2240,53.2823
788,200.5000,170.5000,-127.6165,53.2976
789,200.5000,160.5000,-127.5940,52.9343
789,210.5000,160.5000,-126.9910,52.9462
789,200.5000,170.5000,-127.6165,53.2976
789,210.5000,170.5000,-127.0085,53.3096
790,210.5000,160.5000,-126.9910,52.9462
790,220.5000,160.5000,-126.3877,52.9550
790,210.5000,170.5000,-127.0085,53.3096
790,220.5000,170.5000,-126.4000,53.3185
791,220.5000,160.5000,-126.3877,52.9550
791,230.5000,160.5000,-125.7845,52.9607
791,220.5000,170.5000,-126.4000,53.3185
791,230.5000,170.5000,-125.7912,53.3242
792,230.5000,160.5000,-125.7845,52.9607
792,240.5000,160.5000,-125.1810,52.9632
792,230.5000,170.5000,-125.7912,53.3242
792,240.5000,170.5000,-125.1825,53.3267
793,240.5000,160.5000,-125.1810,52.9632
793,250.5000,160.5000,-124.5778,52.9626
793,240.5000,170.5000,-125.1825,53.3267
793,250.5000,170.5000,-124.5740,53.3261
794,250.5000,160.5000,-124.5778,52.9626
794,260.5000,160.5000,-123.9743,52.9588
794,250.5000,170.5000,-124.5740,53.3261
794,260.5000,170.5000,-123.9650,53.3223
795,260.5000,160.5000,-123.9743,52.9588
795,270.5000,160.5000,-123.3708,52.9519
795,260.5000,170.5000,-123.9650,53.3223
795,270.5000,170.5000,-123.3568,53.3153
796,270.5000,160.5000,-123.3708,52.9519
796,280.5000,160.5000,-122.7680,52.9418
796,270.5000,170.5000,-123.3568,53.3153
796,280.5000,170.5000,-122.7485,53.3051
797,280.5000,160.5000,-122.7680,52.9418
797,290.5000,160.5000,-122.1653,52.9286
797,280.5000,170.5000,-122.7485,53.3051
797,290.5000,170.5000,-122.1405,53.2918
798,290.5000,160.5000,-122.1653,52.9286
798,300.5000,160.5000,-121.5627,52.9123
798,290.5000,170.5000,-122.1405,53.2918
798,300.5000,170.5000,-121.5330,53.2753
799,300.5000,160.5000,-121.5627,52.9123
799,310.5000,160.5000,-120.9610,52.8928
799,300.5000,170.5000,-121.5330,53.2753
799,310.5000,170.5000,-120.9260,53.2557
800,310.5000,160.5000,-120.9610,52.8928
800,320.5000,160.5000,-120.3600,52.8702
800,310.5000,170.5000,-120.9260,53.2557
800,320.5000,170.5000,-120.3195,53.2328
801,320.5000,160.5000,-120.3600,52.8702
801,330.5000,160.5000,-119.7595,52.8444
801,320.5000,170.5000,-120.3195,53.2328
801,330.5000,170.5000,-119.7138,53.2069
802,330.5000,160.5000,-119.7595,52.8444
802,340.5000,160.5000,-119.1595,52.8155
802,330.5000,170.5000,-119.7138,53.2069
802,340.5000,170.5000,-119.1090,53.1778
803,340.5000,160.5000,-119.1595,52.8155
803,350.5000,160.5000,-118.5610,52.7836
803,340.5000,170.5000,-119.1090,53.1778
803,350.5000,170.5000,-118.5050,53.1455
804,350.5000,160.5000,-118.5610,52.7836
804,360.5000,160.5000,-117.9630,52.7485
804,350.5000,170.5000,-118.5050,53.1455
804,360.5000,170.5000,-117.9020,53.1101
805,360.5000,160.5000,-117.9630,52.7485
805,370.5000,160.5000,-117.3663,52.7103
805,360.5000,170.5000,-117.9020,53.1101
805,370.5000,170.5000,-117.3002,53.0716
806,370.5000,160.5000,-117.3663,52.7103
806,380.5000,160.5000,-116.7705,52.6690
806,370.5000,170.5000,-117.3002,53.0716
806,380.5000,170.5000,-116.6995,53.0299
807,380.5000,160.5000,-116.7705,52.6690
807,390.5000,160.5000,-116.1763,52.6246
807,380.5000,170.5000,-116.6995,53.0299
807,390.5000,170.5000,-116.1000,52.9852
808,390.5000,160.5000,-116.1763,52.6246
808,400.3333,160.3333,-115.5940,52.5720
808,390.5000,170.5000,-116.1000,52.9852
808,400.0000,170.5000,-115.5315,52.9398
824,80.6667,170.6667,-134.8483,52.9140
824,71.0000,171.0000,-135.4270,52.8750
824,71.0000,180.5000,-135.5135,53.2165
824,80.5000,180.5000,-134.9425,53.2670
825,80.6667,170.6667,-134.8483,52.9140
825,90.5000,170.5000,-134.2590,52.9568
825,80.5000,180.5000,-134.9425,53.2670
825,90.5000,180.5000,-134.3400,53.3171
826,90.5000,170.5000,-134.2590,52.9568
826,100.5000,170.5000,-133.6605,53.0034
826,90.5000,180.5000,-134.3400,53.3171
826,100.5000,180.5000,-133.7363,53.3642
827,100.5000,170.5000,-133.6605,53.0034
827,110.5000,170.5000,-133.0605,53.0470
827,100.5000,180.5000,-133.7363,53.3642
827,110.5000,180.5000,-133.1310,53.4081
828,110.5000,170.5000,-133.0605,53.0470
828,120.5000,170.5000,-132.4592,53.0873
828,110.5000,180.5000,-133.1310,53.4081
828,120.5000,180.5000,-132.5245,53.4488
829,120.5000,170.5000,-132.4592,53.0873
829,130.5000,170.5000,-131.8570,53.1246
829,120.5000,180.5000,-132.5245,53.4488
829,130.5000,180.5000,-131.9170,53.4864
830,130.5000,170.5000,-131.8570,53.1246
830,140.5000,170.5000,-131.2535,53.1587
830,130.5000,180.5000,-131.9170,53.4864
830,140.5000,180.5000,-131.3085,53.5208
831,140.5000,170.5000,-131.2535,53.1587
831,150.5000,170.5000,-130.6492,53.1898
831,140.5000,180.5000,-131.3085,53.5208
831,150.5000,180.5000,-130.6990,53.5522
832,150.5000,170.5000,-130.6492,53.1898
832,160.5000,170.5000,-130.0443,53.2176
832,150.5000,180.5000,-130.6990,53.5522
832,160.5000,180.5000,-130.0885,53.5803
833,160.5000,170.5000,-130.0443,53.2176
833,170.5000,170.5000,-129.4380,53.2424
833,160.5000,180.5000,-130.0885,53.5803
833,170.5000,180.5000,-129.4772,53.6052
834,170.5000,170.5000,-129.4380,53.2424
834,180.5000,170.5000,-128.8313,53.2640
834,170.5000,180.5000,-129.4772,53.6052
834,180.5000,180.5000,-128.8650,53.6270
835,180.5000,170.5000,-128.8313,53.2640
835,190.5000,170.5000,-128.2240,53.2823
835,180.5000,180.5000,-128.8650,53.6270
835,190.5000,180.5000,-128.2527,53.6455
836,190.5000,170.5000,-128.2240,53.2823
836,200.5000,170.5000,-127.6165,53.2976
836,190.5000,180.5000,-128.2527,53.6455
836,200.5000,180.5000,-127.6395,53.6609
837,200.5000,170.5000,-127.6165,53.2976
837,210.5000,170.5000,-127.0085,53.3096
837,200.5000,180.5000,-127.6395,53.6609
837,210.5000,180.5000,-127.0262,53.6731
838,210.5000,170.5000,-127.0085,53.3096
838,220.5000,170.5000,-126.4000,53.3185
838,210.5000,180.5000,-127.0262,53.6731
838,220.5000,180.5000,-126.4123,53.6821
839,220.5000,170.5000,-126.4000,53.3185
839,230.5000,170.5000,-125.7912,53.3242
839,220.5000,180.5000,-126.4123,53.6821
839,230.5000,180.5000,-125.7982,53.6878
840,230.5000,170.5000,-125.7912,53.3242
840,240.5000,170.5000,-125.1825,53.3267
840,230.5000,180.5000,-125.7982,53.6878
840,240.5000,180.5000,-125.1845,53.6904
841,240.5000,170.5000,-125.1825,53.3267
841,250.5000,170.5000,-124.5740,53.3261
841,240.5000,180.5000,-125.1845,53.6904
841,250.5000,180.5000,-124.5703,53.6897
842,250.5000,170.5000,-124.5740,53.3261
842,260.5000,170.5000,-123.9650,53.3223
842,250.5000,180.5000,-124.5703,53.6897
842,260.5000,180.5000,-123.9560,53.6859
843,260.5000,170.5000,-123.9650,53.3223
843,270.5000,170.5000,-123.3568,53.3153
843,260.5000,180.5000,-123.9560,53.6859
843,270.5000,180.5000,-123.3423,53.6788
844,270.5000,170.5000,-123.3568,53.3153
844,280.5000,170.5000,-122.7485,53.3051
844,270.5000,180.5000,-123.3423,53.6788
844,280.5000,180.5000,-122.7285,53.6686
845,280.5000,170.5000,-122.7485,53.3051
845,290.5000,170.5000,-122.1405,53.2918
845,280.5000,180.5000,-122.7285,53.6686
845,290.5000,180.5000,-122.1153,53.6552
846,290.5000,170.5000,-122.1405,53.2918
846,300.5000,170.5000,-121.5330,53.2753
846,290.5000,180.5000,-122.1153,53.6552
846,300.5000,180.5000,-121.5025,53.6385
847,300.5000,170.5000,-121.5330,53.2753
847,310.5000,170.5000,-120.9260,53.2557
847,300.5000,180.5000,-121.5025,53.6385
847,310.5000,180.5000,-120.8902,53.6187
848,310.5000,170.5000,-120.9260,53.2557
848,320.5000,170.5000,-120.3195,53.2328
848,310.5000,180.5000,-120.8902,53.6187
848,320.5000,180.5000,-120.2785,53.5956
849,320.5000,170.5000,-120.3195,53.2328
849,330.5000,170.5000,-119.7138,53.2069
849,320.5000,180.5000,-120.2785,53.5956
849,330.5000,180.5000,-119.6675,53.5694
850,330.5000,170.5000,-119.7138,53.2069
850,340.5000,170.5000,-119.1090,53.1778
850,330.5000,180.5000,-119.6675,53.5694
850,340.5000,180.5000,-119.0570,53.5401
851,340.5000,170.5000,-119.1090,53.1778
851,350.5000,170.5000,-118.5050,53.1455
851,340.5000,180.5000,-119.0570,53.5401
851,350.5000,180.5000,-118.4483,53.5075
852,350.5000,170.5000,-118.5050,53.1455
852,360.5000,170.5000,-117.9020,53.1101
852,350.5000,180.5000,-118.4483,53.5075
852,360.5000,180.5000,-117.8397,53.4718
853,360.5000,170.5000,-117.9020,53.1101
853,370.5000,170.5000,-117.3002,53.0716
853,360.5000,180.5000,-117.8397,53.4718
853,370.5000,180.5000,-117.2330,53.4329
854,370.5000,170.5000,-117.3002,53.0716
854,380.5000,170.5000,-116.6995,53.0299
854,370.5000,180.5000,-117.2330,53.4329
854,380.3333,180.3333,-116.6383,53.3856
855,380.5000,170.5000,-116.6995,53.0299
855,390.5000,170.5000,-116.1000,52.9852
855,380.3333,180.3333,-116.6383,53.3856
855,390.5000,180.0000,-116.0260,53.3277
856,390.5000,170.5000,-116.1000,52.9852
856,400.0000,170.5000,-115.5315,52.9398
856,390.5000,180.0000,-116.0260,53.3277
856,400.0000,180.0000,-115.4530,53.2819
872,71.0000,180.5000,-135.5135,53.2165
872,80.5000,180.5000,-134.9425,53.2670
872,71.0000,190.5000,-135.6055,53.5759
872,80.5000,190.5000,-135.0298,53.6269
873,80.5000,180.5000,-134.9425,53.2670
873,90.5000,180.5000,-134.3400,53.3171
873,80.5000,190.5000,-135.0298,53.6269
873,90.5000,190.5000,-134.4222,53.6775
874,90.5000,180.5000,-134.3400,53.3171
874,100.5000,180.5000,-133.7363,53.3642
874,90.5000,190.5000,-134.4222,53.6775
874,100.5000,190.5000,-133.8130,53.7249
875,100.5000,180.5000,-133.7363,53.3642
875,110.5000,180.5000,-133.1310,53.4081
875,100.5000,190.5000,-133.8130,53.7249
875,110.5000,190.5000,-133.2027,53.7692
876,110.5000,180.5000,-133.1310,53.4081
876,120.5000,180.5000,-132.5245,53.4488
876,110.5000,190.5000,-133.2027,53.7692
876,120.5000,190.5000,-132.5910,53.8103
877,120.5000,180.5000,-132.5245,53.4488
877,130.5000,180.5000,-131.9170,53.4864
877,120.5000,190.5000,-132.5910,53.8103
877,130.5000,190.5000,-131.9780,53.8483
878,130.5000,180.5000,-131.9170,53.4864
878,140.5000,180.5000,-131.3085,53.5208
878,130.5000,190.5000,-131.9780,53.8483
878,140.5000,190.5000,-131.3642,53.8830
879,140.5000,180.5000,-131.3085,53.5208
879,150.5000,180.5000,-130.6990,53.5522
879,140.5000,190.5000,-131.3642,53.8830
879,150.5000,190.5000,-130.7492,53.9146
880,150.5000,180.5000,-130.6990,53.5522
880,160.5000,180.5000,-130.0885,53.5803
880,150.5000,190.5000,-130.7492,53.9146
880,160.5000,190.5000,-130.1333,53.9430
881,160.5000,180.5000,-130.0885,53.5803
881,170.5000,180.5000,-129.4772,53.6052
881,160.5000,190.5000,-130.1333,53.9430
881,170.5000,190.5000,-129.5170,53.9682
882,170.5000,180.5000,-129.4772,53.6052
882,180.5000,180.5000,-128.8650,53.6270
882,170.5000,190.5000,-129.5170,53.9682
882,180.5000,190.5000,-128.8995,53.9901
883,180.5000,180.5000,-128.8650,53.6270
883,190.5000,180.5000,-128.2527,53.6455
883,180.5000,190.5000,-128.8995,53.9901
883,190.5000,190.5000,-128.2815,54.0088
884,190.5000,180.5000,-128.2527,53.6455
884,200.5000,180.5000,-127.6395,53.6609
884,190.5000,190.5000,-128.2815,54.0088
884,200.5000,190.5000,-127.6630,54.0243
885,200.5000,180.5000,-127.6395,53.6609
885,210.5000,180.5000,-127.0262,53.6731
885,200.5000,190.5000,-127.6630,54.0243
885,210.5000,190.5000,-127.0440,54.0366
886,210.5000,180.5000,-127.0262,53.6731
886,220.5000,180.5000,-126.4123,53.6821
886,210.5000,190.5000,-127.0440,54.0366
886,220.5000,190.5000,-126.4250,54.0457
887,220.5000,180.5000,-126.4123,53.6821
887,230.5000,180.5000,-125.7982,53.6878
887,220.5000,190.5000,-126.4250,54.0457
887,230.5000,190.5000,-125.8055,54.0515
888,230.5000,180.5000,-125.7982,53.6878
888,240.5000,180.5000,-125.1845,53.6904
888,230.5000,190.5000,-125.8055,54.0515
888,240.5000,190.5000,-125.1860,54.0541
889,240.5000,180.5000,-125.1845,53.6904
889,250.5000,180.5000,-124.5703,53.6897
889,240.5000,190.5000,-125.1860,54.0541
889,250.5000,190.5000,-124.5662,54.0534
890,250.5000,180.5000,-124.5703,53.6897
890,260.5000,180.5000,-123.9560,53.6859
890,250.5000,190.5000,-124.5662,54.0534
890,260.5000,190.5000,-123.9465,54.0495
891,260.5000,180.5000,-123.9560,53.6859
891,270.5000,180.5000,-123.3423,53.6788
891,260.5000,190.5000,-123.9465,54.0495
891,270.5000,190.5000,-123.3275,54.0424
892,270.5000,180.5000,-123.3423,53.6788
892,280.5000,180.5000,-122.7285,53.6686
892,270.5000,190.5000,-123.3275,54.0424
892,280.5000,190.5000,-122.7080,54.0321
893,280.5000,180.5000,-122.7285,53.6686
893,290.5000,180.5000,-122.1153,53.6552
893,280.5000,190.5000,-122.7080,54.0321
893,290.5000,190.5000,-122.0895,54.0185
894,290.5000,180.5000,-122.1153,53.6552
894,300.5000,180.5000,-121.5025,53.6385
894,290.5000,190.5000,-122.0895,54.0185
894,300.5000,190.5000,-121.4715,54.0017
895,300.5000,180.5000,-121.5025,53.6385
895,310.5000,180.5000,-120.8902,53.6187
895,300.5000,190.5000,-121.4715,54.0017
895,310.5000,190.5000,-120.8537,53.9817
896,310.5000,180.5000,-120.8902,53.6187
896,320.5000,180.5000,-120.2785,53.5956
896,310.5000,190.5000,-120.8537,53.9817
896,320.5000,190.5000,-120.2368,53.9585
897,320.5000,180.5000,-120.2785,53.5956
897,330.5000,180.5000,-119.6675,53.5694
897,320.5000,190.5000,-120.2368,53.9585
897,330.5000,190.5000,-119.6202,53.9320
898,330.5000,180.5000,-119.6675,53.5694
898,340.5000,180.5000,-119.0570,53.5401
898,330.5000,190.5000,-119.6202,53.9320
898,340.5000,190.5000,-119.0048,53.9023
899,340.5000,180.5000,-119.0570,53.5401
899,350.5000,180.5000,-118.4483,53.5075
899,340.5000,190.5000,-119.0048,53.9023
899,350.5000,190.5000,-118.3903,53.8695
900,350.5000,180.5000,-118.4483,53.5075
900,360.5000,180.5000,-117.8397,53.4718
900,350.5000,190.5000,-118.3903,53.8695
900,360.5000,190.5000,-117.7768,53.8335
901,360.5000,180.5000,-117.8397,53.4718
901,370.5000,180.5000,-117.2330,53.4329
901,360.5000,190.5000,-117.7768,53.8335
901,370.3333,190.3333,-117.1757,53.7889
902,370.5000,180.5000,-117.2330,53.4329
902,380.3333,180.3333,-116.6383,53.3856
902,370.3333,190.3333,-117.1757,53.7889
902,380.0000,190.0000,-116.5870,53.7360
920,71.0000,190.5000,-135.6055,53.5759
920,80.5000,190.5000,-135.0298,53.6269
920,71.0000,200.5000,-135.6990,53.9353
920,80.5000,200.5000,-135.1180,53.9867
921,80.5000,190.5000,-135.0298,53.6269
921,90.5000,190.5000,-134.4222,53.6775
921,80.5000,200.5000,-135.1180,53.9867
921,90.5000,200.5000,-134.5055,54.0378
922,90.5000,190.5000,-134.4222,53.6775
922,100.5000,190.5000,-133.8130,53.7249
922,90.5000,200.5000,-134.5055,54.0378
922,100.5000,200.5000,-133.8912,54.0857
923,100.5000,190.5000,-133.8130,53.7249
923,110.5000,190.5000,-133.2027,53.7692
923,100.5000,200.5000,-133.8912,54.0857
923,110.5000,200.5000,-133.2755,54.1303
924,110.5000,190.5000,-133.2027,53.7692
924,120.5000,190.5000,-132.5910,53.8103
924,110.5000,200.5000,-133.2755,54.1303
924,120.5000,200.5000,-132.6585,54.1718
925,120.5000,190.5000,-132.5910,53.8103
925,130.5000,190.5000,-131.9780,53.8483
925,120.5000,200.5000,-132.6585,54.1718
925,130.5000,200.5000,-132.0400,54.2101
926,130.5000,190.5000,-131.9780,53.8483
926,140.5000,190.5000,-131.3642,53.8830
926,130.5000,200.5000,-132.0400,54.2101
926,140.5000,200.5000,-131.4210,54.2452
927,140.5000,190.5000,-131.3642,53.8830
927,150.5000,190.5000,-130.7492,53.9146
927,140.5000,200.5000,-131.4210,54.2452
927,150.5000,200.5000,-130.8005,54.2771
928,150.5000,190.5000,-130.7492,53.9146
928,160.5000,190.5000,-130.1333,53.9430
928,150.5000,200.5000,-130.8005,54.2771
928,160.5000,200.5000,-130.1795,54.3057
929,160.5000,190.5000,-130.1333,53.9430
929,170.5000,190.5000,-129.5170,53.9682
929,160.5000,200.5000,-130.1795,54.3057
929,170.5000,200.5000,-129.5570,54.3311
930,170.5000,190.5000,-129.5170,53.9682
