filename,tile,domain,year,I0,J0,I1,J1,lat_sw,lon_sw,lat_se,lon_se,lat_nw,lon_nw,lat_ne,lon_ne,url
wrfout_d02_3001_2019.nc,3001,d02,2019,302,12,311,21,48.32712555,-118.62470055,48.31422519,-118.08762550,48.68440056,-118.60720060,48.67140007,-118.06597710,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3001/wrfout_d02_3001_2019.nc
wrfout_d02_3002_2019.nc,3002,d02,2019,302,22,311,31,48.68440056,-118.60720060,48.67140007,-118.06597710,49.04194927,-118.58945083,49.02882385,-118.04397772,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3002/wrfout_d02_3002_2019.nc
wrfout_d02_3003_2019.nc,3003,d02,2019,302,32,311,41,49.04194927,-118.58945083,49.02882385,-118.04397772,49.39967441,-118.57140160,49.38642502,-118.02165030,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3003/wrfout_d02_3003_2019.nc
wrfout_d02_3004_2019.nc,3004,d02,2019,302,42,311,51,49.39967441,-118.57140160,49.38642502,-118.02165030,49.75762558,-118.55307580,49.74427509,-117.99897385,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3004/wrfout_d02_3004_2019.nc
wrfout_d02_3005_2019.nc,3005,d02,2019,302,52,311,61,49.75762558,-118.55307580,49.74427509,-117.99897385,50.11577511,-118.53445052,50.10229969,-117.97592355,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3005/wrfout_d02_3005_2019.nc
wrfout_d02_3006_2019.nc,3006,d02,2019,302,62,311,71,50.11577511,-118.53445052,50.10229969,-117.97592355,50.47410011,-118.51552390,50.46052456,-117.95247457,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3006/wrfout_d02_3006_2019.nc
wrfout_d02_3007_2019.nc,3007,d02,2019,302,72,311,81,50.47410011,-118.51552390,50.46052456,-117.95247457,50.83259964,-118.49629975,50.81890011,-117.92867660,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3007/wrfout_d02_3007_2019.nc
wrfout_d02_3008_2019.nc,3008,d02,2019,302,82,311,91,50.83259964,-118.49629975,50.81890011,-117.92867660,51.19124985,-118.47675135,51.17742538,-117.90450290,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3008/wrfout_d02_3008_2019.nc
wrfout_d02_3009_2019.nc,3009,d02,2019,302,92,311,101,51.19124985,-118.47675135,51.17742538,-117.90450290,51.55005073,-118.45689968,51.53612518,-117.87990190,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3009/wrfout_d02_3009_2019.nc
wrfout_d02_3010_2019.nc,3010,d02,2019,302,102,311,111,51.55005073,-118.45689968,51.53612518,-117.87990190,51.90897465,-118.43670085,51.89492417,-117.85490035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3010/wrfout_d02_3010_2019.nc
wrfout_d02_3011_2019.nc,3011,d02,2019,302,112,311,121,51.90897465,-118.43670085,51.89492417,-117.85490035,52.26805019,-118.41612435,52.25384998,-117.82950020,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3011/wrfout_d02_3011_2019.nc
wrfout_d02_3012_2019.nc,3012,d02,2019,302,122,311,131,52.26805019,-118.41612435,52.25384998,-117.82950020,52.62720013,-118.39524840,52.61287498,-117.80364990,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3012/wrfout_d02_3012_2019.nc
wrfout_d02_3013_2019.nc,3013,d02,2019,302,132,311,141,52.62720013,-118.39524840,52.61287498,-117.80364990,52.98647499,-118.37402532,52.97205067,-117.77734948,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3013/wrfout_d02_3013_2019.nc
wrfout_d02_3014_2019.nc,3014,d02,2019,302,142,311,151,52.98647499,-118.37402532,52.97205067,-117.77734948,53.34580040,-118.35239980,53.33124924,-117.75062370,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3014/wrfout_d02_3014_2019.nc
wrfout_d02_3015_2019.nc,3015,d02,2019,302,152,311,161,53.34580040,-118.35239980,53.33124924,-117.75062370,53.70517540,-118.33042335,53.68453344,-117.73399860,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3015/wrfout_d02_3015_2019.nc
wrfout_d02_3016_2019.nc,3016,d02,2019,302,162,311,171,53.70517540,-118.33042335,53.68453344,-117.73399860,54.06462574,-118.30804825,54.05800057,-117.71374895,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3016/wrfout_d02_3016_2019.nc
wrfout_d02_3017_2019.nc,3017,d02,2019,302,172,311,181,54.06462574,-118.30804825,54.05800057,-117.71374895,54.42410088,-118.28527450,54.41740036,-117.68560030,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3017/wrfout_d02_3017_2019.nc
wrfout_d02_3018_2019.nc,3018,d02,2019,302,182,311,191,54.42410088,-118.28527450,54.41740036,-117.68560030,54.78362560,-118.26210023,54.77690125,-117.65695190,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3018/wrfout_d02_3018_2019.nc
wrfout_d02_3019_2019.nc,3019,d02,2019,302,192,311,201,54.78362560,-118.26210023,54.77690125,-117.65695190,55.14315033,-118.23850060,55.13635063,-117.62779995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3019/wrfout_d02_3019_2019.nc
wrfout_d02_3020_2019.nc,3020,d02,2019,302,202,311,211,55.14315033,-118.23850060,55.13635063,-117.62779995,55.50267506,-118.21447563,55.49580002,-117.59814830,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3020/wrfout_d02_3020_2019.nc
wrfout_d02_3021_2019.nc,3021,d02,2019,302,212,311,221,55.50267506,-118.21447563,55.49580002,-117.59814830,55.86217499,-118.19000052,55.85524940,-117.56789775,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3021/wrfout_d02_3021_2019.nc
wrfout_d02_3022_2019.nc,3022,d02,2019,302,222,311,231,55.86217499,-118.19000052,55.85524940,-117.56789775,56.22165108,-118.16510007,56.21465111,-117.53709790,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3022/wrfout_d02_3022_2019.nc
wrfout_d02_3023_2019.nc,3023,d02,2019,302,232,311,241,56.22165108,-118.16510007,56.21465111,-117.53709790,56.58104897,-118.13972470,56.57399941,-117.50574875,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3023/wrfout_d02_3023_2019.nc
wrfout_d02_3024_2019.nc,3024,d02,2019,302,242,311,251,56.58104897,-118.13972470,56.57399941,-117.50574875,56.94040012,-118.11384963,56.93330002,-117.47375110,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3024/wrfout_d02_3024_2019.nc
wrfout_d02_3025_2019.nc,3025,d02,2019,302,252,311,261,56.94040012,-118.11384963,56.93330002,-117.47375110,57.29967499,-118.08749960,57.29249954,-117.44115070,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3025/wrfout_d02_3025_2019.nc
wrfout_d02_3026_2019.nc,3026,d02,2019,302,262,311,271,57.29967499,-118.08749960,57.29249954,-117.44115070,57.65887451,-118.06064985,57.65164947,-117.40794755,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3026/wrfout_d02_3026_2019.nc
wrfout_d02_3027_2019.nc,3027,d02,2019,302,272,311,281,57.65887451,-118.06064985,57.65164947,-117.40794755,58.01794911,-118.03325080,58.01064873,-117.37409975,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3027/wrfout_d02_3027_2019.nc
wrfout_d02_3028_2019.nc,3028,d02,2019,302,282,311,291,58.01794911,-118.03325080,58.01064873,-117.37409975,58.37690068,-118.00532723,58.36950111,-117.33959965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3028/wrfout_d02_3028_2019.nc
wrfout_d02_3029_2019.nc,3029,d02,2019,302,292,311,301,58.37690068,-118.00532723,58.36950111,-117.33959965,58.73569966,-117.97687720,58.72825051,-117.30439760,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3029/wrfout_d02_3029_2019.nc
wrfout_d02_3030_2019.nc,3030,d02,2019,302,302,311,311,58.73569966,-117.97687720,58.72825051,-117.30439760,59.09437466,-117.94782635,59.08684921,-117.26849745,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3030/wrfout_d02_3030_2019.nc
wrfout_d02_3031_2019.nc,3031,d02,2019,302,312,311,321,59.09437466,-117.94782635,59.08684921,-117.26849745,59.45285034,-117.91820142,59.44524956,-117.23189925,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3031/wrfout_d02_3031_2019.nc
wrfout_d02_3032_2019.nc,3032,d02,2019,302,322,311,331,59.45285034,-117.91820142,59.44524956,-117.23189925,59.81122494,-117.88797570,59.80355072,-117.19449995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3032/wrfout_d02_3032_2019.nc
wrfout_d02_3033_2019.nc,3033,d02,2019,302,332,311,341,59.81122494,-117.88797570,59.80355072,-117.19449995,60.16329956,-117.86963400,60.13579941,-117.17559810,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3033/wrfout_d02_3033_2019.nc
wrfout_d02_3100_2019.nc,3100,d02,2019,312,2,321,11,47.98149872,-118.09835050,47.96714973,-117.56370165,48.31422519,-118.08762550,48.29857540,-117.55087470,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3100/wrfout_d02_3100_2019.nc
wrfout_d02_3101_2019.nc,3101,d02,2019,312,12,321,21,48.31422519,-118.08762550,48.29857540,-117.55087470,48.67140007,-118.06597710,48.65559959,-117.52504730,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3101/wrfout_d02_3101_2019.nc
wrfout_d02_3102_2019.nc,3102,d02,2019,312,22,321,31,48.67140007,-118.06597710,48.65559959,-117.52504730,49.02882385,-118.04397772,49.01287460,-117.49884800,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3102/wrfout_d02_3102_2019.nc
wrfout_d02_3103_2019.nc,3103,d02,2019,312,32,321,41,49.02882385,-118.04397772,49.01287460,-117.49884800,49.38642502,-118.02165030,49.37037564,-117.47222330,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3103/wrfout_d02_3103_2019.nc
wrfout_d02_3104_2019.nc,3104,d02,2019,312,42,321,51,49.38642502,-118.02165030,49.37037564,-117.47222330,49.74427509,-117.99897385,49.72807503,-117.44519805,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3104/wrfout_d02_3104_2019.nc
wrfout_d02_3105_2019.nc,3105,d02,2019,312,52,321,61,49.74427509,-117.99897385,49.72807503,-117.44519805,50.10229969,-117.97592355,50.08597374,-117.41772270,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3105/wrfout_d02_3105_2019.nc
wrfout_d02_3106_2019.nc,3106,d02,2019,312,62,321,71,50.10229969,-117.97592355,50.08597374,-117.41772270,50.46052456,-117.95247457,50.44404984,-117.38979722,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3106/wrfout_d02_3106_2019.nc
wrfout_d02_3107_2019.nc,3107,d02,2019,312,72,321,81,50.46052456,-117.95247457,50.44404984,-117.38979722,50.81890011,-117.92867660,50.80227566,-117.36147500,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3107/wrfout_d02_3107_2019.nc
wrfout_d02_3108_2019.nc,3108,d02,2019,312,82,321,91,50.81890011,-117.92867660,50.80227566,-117.36147500,51.17742538,-117.90450290,51.16069984,-117.33265112,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3108/wrfout_d02_3108_2019.nc
wrfout_d02_3109_2019.nc,3109,d02,2019,312,92,321,101,51.17742538,-117.90450290,51.16069984,-117.33265112,51.53612518,-117.87990190,51.51924992,-117.30332562,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3109/wrfout_d02_3109_2019.nc
wrfout_d02_3110_2019.nc,3110,d02,2019,312,102,321,111,51.53612518,-117.87990190,51.51924992,-117.30332562,51.89492417,-117.85490035,51.87790013,-117.27355002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3110/wrfout_d02_3110_2019.nc
wrfout_d02_3111_2019.nc,3111,d02,2019,312,112,321,121,51.89492417,-117.85490035,51.87790013,-117.27355002,52.25384998,-117.82950020,52.23667431,-117.24324990,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3111/wrfout_d02_3111_2019.nc
wrfout_d02_3112_2019.nc,3112,d02,2019,312,122,321,131,52.25384998,-117.82950020,52.23667431,-117.24324990,52.61287498,-117.80364990,52.59552479,-117.21242522,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3112/wrfout_d02_3112_2019.nc
wrfout_d02_3113_2019.nc,3113,d02,2019,312,132,321,141,52.61287498,-117.80364990,52.59552479,-117.21242522,52.97205067,-117.77734948,52.95452499,-117.18109895,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3113/wrfout_d02_3113_2019.nc
wrfout_d02_3114_2019.nc,3114,d02,2019,312,142,321,151,52.97205067,-117.77734948,52.95452499,-117.18109895,53.33124924,-117.75062370,53.30769857,-117.15980023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3114/wrfout_d02_3114_2019.nc
wrfout_d02_3115_2019.nc,3115,d02,2019,312,152,321,161,53.33124924,-117.75062370,53.30769857,-117.15980023,53.68453344,-117.73399860,53.65639877,-117.14880370,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3115/wrfout_d02_3115_2019.nc
wrfout_d02_3200_2019.nc,3200,d02,2019,322,2,331,11,47.96714973,-117.56370165,47.95015144,-117.02935030,48.29857540,-117.55087470,48.28015041,-117.01449967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3200/wrfout_d02_3200_2019.nc
wrfout_d02_3201_2019.nc,3201,d02,2019,322,12,331,21,48.29857540,-117.55087470,48.28015041,-117.01449967,48.65559959,-117.52504730,48.63702488,-116.98455047,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3201/wrfout_d02_3201_2019.nc
wrfout_d02_3202_2019.nc,3202,d02,2019,322,22,331,31,48.65559959,-117.52504730,48.63702488,-116.98455047,49.01287460,-117.49884800,48.99415016,-116.95412635,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3202/wrfout_d02_3202_2019.nc
wrfout_d02_3203_2019.nc,3203,d02,2019,322,32,331,41,49.01287460,-117.49884800,48.99415016,-116.95412635,49.37037564,-117.47222330,49.35150051,-116.92325020,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3203/wrfout_d02_3203_2019.nc
wrfout_d02_3204_2019.nc,3204,d02,2019,322,42,331,51,49.37037564,-117.47222330,49.35150051,-116.92325020,49.72807503,-117.44519805,49.70902538,-116.89187623,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3204/wrfout_d02_3204_2019.nc
wrfout_d02_3205_2019.nc,3205,d02,2019,322,52,331,61,49.72807503,-117.44519805,49.70902538,-116.89187623,50.08597374,-117.41772270,50.06680011,-116.86000060,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3205/wrfout_d02_3205_2019.nc
wrfout_d02_3206_2019.nc,3206,d02,2019,322,62,331,71,50.08597374,-117.41772270,50.06680011,-116.86000060,50.44404984,-117.38979722,50.42469979,-116.82762335,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3206/wrfout_d02_3206_2019.nc
wrfout_d02_3207_2019.nc,3207,d02,2019,322,72,331,81,50.44404984,-117.38979722,50.42469979,-116.82762335,50.80227566,-117.36147500,50.78277588,-116.79469870,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3207/wrfout_d02_3207_2019.nc
wrfout_d02_3208_2019.nc,3208,d02,2019,322,82,331,91,50.80227566,-117.36147500,50.78277588,-116.79469870,51.16069984,-117.33265112,51.14099979,-116.76124952,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3208/wrfout_d02_3208_2019.nc
wrfout_d02_3209_2019.nc,3209,d02,2019,322,92,331,101,51.16069984,-117.33265112,51.14099979,-116.76124952,51.51924992,-117.30332562,51.49937439,-116.72727582,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3209/wrfout_d02_3209_2019.nc
wrfout_d02_3210_2019.nc,3210,d02,2019,322,102,331,111,51.51924992,-117.30332562,51.49937439,-116.72727582,51.87790013,-117.27355002,51.85787582,-116.69270133,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3210/wrfout_d02_3210_2019.nc
wrfout_d02_3211_2019.nc,3211,d02,2019,322,112,331,121,51.87790013,-117.27355002,51.85787582,-116.69270133,52.23667431,-117.24324990,52.21647453,-116.65752602,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3211/wrfout_d02_3211_2019.nc
wrfout_d02_3212_2019.nc,3212,d02,2019,322,122,331,131,52.23667431,-117.24324990,52.21647453,-116.65752602,52.59552479,-117.21242522,52.57515049,-116.62180140,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3212/wrfout_d02_3212_2019.nc
wrfout_d02_3213_2019.nc,3213,d02,2019,322,132,331,141,52.59552479,-117.21242522,52.57515049,-116.62180140,52.95452499,-117.18109895,52.92809931,-116.59600070,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3213/wrfout_d02_3213_2019.nc
wrfout_d02_3214_2019.nc,3214,d02,2019,322,142,331,151,52.95452499,-117.18109895,52.92809931,-116.59600070,53.30769857,-117.15980023,53.27669907,-116.58039860,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3214/wrfout_d02_3214_2019.nc
wrfout_d02_3300_2019.nc,3300,d02,2019,332,2,341,11,47.95015144,-117.02935030,47.93040085,-116.49550250,48.28015041,-117.01449967,48.25899982,-116.47857667,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3300/wrfout_d02_3300_2019.nc
wrfout_d02_3301_2019.nc,3301,d02,2019,332,12,341,21,48.28015041,-117.01449967,48.25899982,-116.47857667,48.63702488,-116.98455047,48.61569977,-116.44450187,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3301/wrfout_d02_3301_2019.nc
wrfout_d02_3302_2019.nc,3302,d02,2019,332,22,341,31,48.63702488,-116.98455047,48.61569977,-116.44450187,48.99415016,-116.95412635,48.97267532,-116.40992545,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3302/wrfout_d02_3302_2019.nc
wrfout_d02_3303_2019.nc,3303,d02,2019,332,32,341,41,48.99415016,-116.95412635,48.97267532,-116.40992545,49.35150051,-116.92325020,49.32982445,-116.37477302,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3303/wrfout_d02_3303_2019.nc
wrfout_d02_3304_2019.nc,3304,d02,2019,332,42,341,51,49.35150051,-116.92325020,49.32982445,-116.37477302,49.70902538,-116.89187623,49.68717480,-116.33907318,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3304/wrfout_d02_3304_2019.nc
wrfout_d02_3305_2019.nc,3305,d02,2019,332,52,341,61,49.70902538,-116.89187623,49.68717480,-116.33907318,50.06680011,-116.86000060,50.04475021,-116.30282400,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3305/wrfout_d02_3305_2019.nc
wrfout_d02_3306_2019.nc,3306,d02,2019,332,62,341,71,50.06680011,-116.86000060,50.04475021,-116.30282400,50.42469979,-116.82762335,50.40244961,-116.26594925,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3306/wrfout_d02_3306_2019.nc
wrfout_d02_3307_2019.nc,3307,d02,2019,332,72,341,81,50.42469979,-116.82762335,50.40244961,-116.26594925,50.78277588,-116.79469870,50.76035023,-116.22847558,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3307/wrfout_d02_3307_2019.nc
wrfout_d02_3308_2019.nc,3308,d02,2019,332,82,341,91,50.78277588,-116.79469870,50.76035023,-116.22847558,51.14099979,-116.76124952,51.11835003,-116.19042778,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3308/wrfout_d02_3308_2019.nc
wrfout_d02_3309_2019.nc,3309,d02,2019,332,92,341,101,51.14099979,-116.76124952,51.11835003,-116.19042778,51.49937439,-116.72727582,51.47654915,-116.15175247,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3309/wrfout_d02_3309_2019.nc
wrfout_d02_3310_2019.nc,3310,d02,2019,332,102,341,111,51.49937439,-116.72727582,51.47654915,-116.15175247,51.85787582,-116.69270133,51.83485031,-116.11240005,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3310/wrfout_d02_3310_2019.nc
wrfout_d02_3311_2019.nc,3311,d02,2019,332,112,341,121,51.85787582,-116.69270133,51.83485031,-116.11240005,52.21647453,-116.65752602,52.19325066,-116.07239912,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3311/wrfout_d02_3311_2019.nc
wrfout_d02_3312_2019.nc,3312,d02,2019,332,122,341,131,52.21647453,-116.65752602,52.19325066,-116.07239912,52.57515049,-116.62180140,52.54596710,-116.04223377,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3312/wrfout_d02_3312_2019.nc
wrfout_d02_3313_2019.nc,3313,d02,2019,332,132,341,141,52.57515049,-116.62180140,52.54596710,-116.04223377,52.92809931,-116.59600070,52.89429855,-116.02220150,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3313/wrfout_d02_3313_2019.nc
wrfout_d02_3400_2019.nc,3400,d02,2019,342,2,351,11,47.93040085,-116.49550250,47.90789985,-115.96215055,48.25899982,-116.47857667,48.23512459,-115.94319915,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3400/wrfout_d02_3400_2019.nc
wrfout_d02_3401_2019.nc,3401,d02,2019,342,12,351,21,48.25899982,-116.47857667,48.23512459,-115.94319915,48.61569977,-116.44450187,48.59162426,-115.90502358,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3401/wrfout_d02_3401_2019.nc
wrfout_d02_3402_2019.nc,3402,d02,2019,342,22,351,31,48.61569977,-116.44450187,48.59162426,-115.90502358,48.97267532,-116.40992545,48.94842529,-115.86622430,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3402/wrfout_d02_3402_2019.nc
wrfout_d02_3403_2019.nc,3403,d02,2019,342,32,351,41,48.97267532,-116.40992545,48.94842529,-115.86622430,49.32982445,-116.37477302,49.30534839,-115.82682420,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3403/wrfout_d02_3403_2019.nc
wrfout_d02_3404_2019.nc,3404,d02,2019,342,42,351,51,49.32982445,-116.37477302,49.30534839,-115.82682420,49.68717480,-116.33907318,49.66249943,-115.78682517,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3404/wrfout_d02_3404_2019.nc
wrfout_d02_3405_2019.nc,3405,d02,2019,342,52,351,61,49.68717480,-116.33907318,49.66249943,-115.78682517,50.04475021,-116.30282400,50.01982403,-115.74615097,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3405/wrfout_d02_3405_2019.nc
wrfout_d02_3406_2019.nc,3406,d02,2019,342,62,351,71,50.04475021,-116.30282400,50.01982403,-115.74615097,50.40244961,-116.26594925,50.37732506,-115.70484925,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3406/wrfout_d02_3406_2019.nc
wrfout_d02_3407_2019.nc,3407,d02,2019,342,72,351,81,50.40244961,-116.26594925,50.37732506,-115.70484925,50.76035023,-116.22847558,50.73500061,-115.66289903,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3407/wrfout_d02_3407_2019.nc
wrfout_d02_3408_2019.nc,3408,d02,2019,342,82,351,91,50.76035023,-116.22847558,50.73500061,-115.66289903,51.11835003,-116.19042778,51.09280014,-115.62022590,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3408/wrfout_d02_3408_2019.nc
wrfout_d02_3409_2019.nc,3409,d02,2019,342,92,351,101,51.11835003,-116.19042778,51.09280014,-115.62022590,51.47654915,-116.15175247,51.45077419,-115.57685088,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3409/wrfout_d02_3409_2019.nc
wrfout_d02_3410_2019.nc,3410,d02,2019,342,102,351,111,51.47654915,-116.15175247,51.45077419,-115.57685088,51.83485031,-116.11240005,51.80884933,-115.53277587,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/3410/wrfout_d02_3410_2019.nc
