filename,year,month,domain,tile,I0,J0,I1,J1,lat0,lon0,lat1,lon1,url
x302y132x311y141.201901.10x10.d02.m3d,2019,1,d02,3013,302,132,311,141,52.64519882,-118.3646011,52.95560074,-117.8085022,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3013/x302y132x311y141.201901.10x10.d02.m3d
x302y142x311y151.201901.10x10.d02.m3d,2019,1,d02,3014,302,142,311,151,53.00450134,-118.3430023,53.31480026,-117.7819977,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3014/x302y142x311y151.201901.10x10.d02.m3d
x302y152x311y161.201901.10x10.d02.m3d,2019,1,d02,3015,302,152,311,161,53.36380005,-118.3211975,53.67399979,-117.7550964,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3015/x302y152x311y161.201901.10x10.d02.m3d
x302y162x311y171.201901.10x10.d02.m3d,2019,1,d02,3016,302,162,311,171,53.72320175,-118.2988968,54.03340149,-117.7276993,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3016/x302y162x311y171.201901.10x10.d02.m3d
x302y172x311y181.201901.10x10.d02.m3d,2019,1,d02,3017,302,172,311,181,54.08259964,-118.2761993,54.3927002,-117.6997986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3017/x302y172x311y181.201901.10x10.d02.m3d
x302y182x311y191.201901.10x10.d02.m3d,2019,1,d02,3018,302,182,311,191,54.44210052,-118.2531967,54.7521019,-117.671402,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3018/x302y182x311y191.201901.10x10.d02.m3d
x302y192x311y201.201901.10x10.d02.m3d,2019,1,d02,3019,302,192,311,201,54.80170059,-118.2296982,55.11149979,-117.6425018,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3019/x302y192x311y201.201901.10x10.d02.m3d
x302y202x311y211.201901.10x10.d02.m3d,2019,1,d02,3020,302,202,311,211,55.16120148,-118.2058029,55.47090149,-117.6130981,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3020/x302y202x311y211.201901.10x10.d02.m3d
x302y212x311y221.201901.10x10.d02.m3d,2019,1,d02,3021,302,212,311,221,55.52069855,-118.1815033,55.83029938,-117.5831985,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3021/x302y212x311y221.201901.10x10.d02.m3d
x302y222x311y231.201901.10x10.d02.m3d,2019,1,d02,3022,302,222,311,231,55.88019943,-118.1567001,56.1896019,-117.552597,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3022/x302y222x311y231.201901.10x10.d02.m3d
x302y232x311y241.201901.10x10.d02.m3d,2019,1,d02,3023,302,232,311,241,56.23970032,-118.1315002,56.5489006,-117.5215988,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3023/x302y232x311y241.201901.10x10.d02.m3d
x302y242x311y251.201901.10x10.d02.m3d,2019,1,d02,3024,302,242,311,251,56.59909821,-118.1057968,56.90819931,-117.4898987,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3024/x302y242x311y251.201901.10x10.d02.m3d
x302y252x311y261.201901.10x10.d02.m3d,2019,1,d02,3025,302,252,311,261,56.95840073,-118.0795975,57.26729965,-117.4576035,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3025/x302y252x311y261.201901.10x10.d02.m3d
x302y262x311y271.201901.10x10.d02.m3d,2019,1,d02,3026,302,262,311,271,57.31769943,-118.0529022,57.62639999,-117.4246979,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3026/x302y262x311y271.201901.10x10.d02.m3d
x302y272x311y281.201901.10x10.d02.m3d,2019,1,d02,3027,302,272,311,281,57.67689896,-118.0257034,57.98529816,-117.3911972,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3027/x302y272x311y281.201901.10x10.d02.m3d
x302y282x311y291.201901.10x10.d02.m3d,2019,1,d02,3028,302,282,311,291,58.0359993,-117.9979019,58.34410095,-117.3570023,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3028/x302y282x311y291.201901.10x10.d02.m3d
x302y292x311y301.201901.10x10.d02.m3d,2019,1,d02,3029,302,292,311,301,58.39490128,-117.9697037,58.70280075,-117.322197,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3029/x302y292x311y301.201901.10x10.d02.m3d
x302y302x311y311.201901.10x10.d02.m3d,2019,1,d02,3030,302,302,311,311,58.75370026,-117.9408035,59.06129837,-117.2865982,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3030/x302y302x311y311.201901.10x10.d02.m3d
x302y312x311y321.201901.10x10.d02.m3d,2019,1,d02,3031,302,312,311,321,59.11240005,-117.9113998,59.41970062,-117.2503967,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3031/x302y312x311y321.201901.10x10.d02.m3d
x302y322x311y331.201901.10x10.d02.m3d,2019,1,d02,3032,302,322,311,331,59.47079849,-117.8814011,59.7779007,-117.2134018,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3032/x302y322x311y331.201901.10x10.d02.m3d
x302y332x311y341.201901.10x10.d02.m3d,2019,1,d02,3033,302,332,311,341,59.82920074,-117.8507996,60.13579941,-117.1755981,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3033/x302y332x311y341.201901.10x10.d02.m3d
x302y342x311y351.201901.10x10.d02.m3d,2019,1,d02,3034,302,342,311,351,60.18719864,-117.8195038,60.49359894,-117.137001,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3034/x302y342x311y351.201901.10x10.d02.m3d
x302y352x311y361.201901.10x10.d02.m3d,2019,1,d02,3035,302,352,311,361,60.54510117,-117.7875977,60.85110092,-117.0976028,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3035/x302y352x311y361.201901.10x10.d02.m3d
x302y362x311y371.201901.10x10.d02.m3d,2019,1,d02,3036,302,362,311,371,60.90280151,-117.7549973,61.20840073,-117.0574036,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3036/x302y362x311y371.201901.10x10.d02.m3d
x302y372x311y373.201901.10x10.d02.m3d,2019,1,d02,3037,302,372,311,373,61.2602005,-117.7218018,61.27980042,-117.0493011,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3037/x302y372x311y373.201901.10x10.d02.m3d
x312y002x321y011.201901.10x10.d02.m3d,2019,1,d02,3100,312,2,321,11,47.97499847,-118.0811996,48.28219986,-117.5790024,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3100/x312y002x321y011.201901.10x10.d02.m3d
x312y012x321y021.201901.10x10.d02.m3d,2019,1,d02,3101,312,12,321,21,48.33200073,-118.0597,48.6391983,-117.5533981,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3101/x312y012x321y021.201901.10x10.d02.m3d
x312y022x321y031.201901.10x10.d02.m3d,2019,1,d02,3102,312,22,321,31,48.68920135,-118.0378036,48.99649811,-117.5273972,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3102/x312y022x321y031.201901.10x10.d02.m3d
x312y032x321y041.201901.10x10.d02.m3d,2019,1,d02,3103,312,32,321,41,49.04660034,-118.0156021,49.35400009,-117.5009995,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3103/x312y032x321y041.201901.10x10.d02.m3d
x312y042x321y051.201901.10x10.d02.m3d,2019,1,d02,3104,312,42,321,51,49.40420151,-117.9929962,49.71170044,-117.4741974,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3104/x312y042x321y051.201901.10x10.d02.m3d
x312y052x321y061.201901.10x10.d02.m3d,2019,1,d02,3105,312,52,321,61,49.76210022,-117.9701004,50.06959915,-117.4469986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3105/x312y052x321y061.201901.10x10.d02.m3d
x312y062x321y071.201901.10x10.d02.m3d,2019,1,d02,3106,312,62,321,71,50.12009811,-117.9468002,50.42770004,-117.4192963,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3106/x312y062x321y071.201901.10x10.d02.m3d
x312y072x321y081.201901.10x10.d02.m3d,2019,1,d02,3107,312,72,321,81,50.47829819,-117.9231033,50.78590012,-117.3911972,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3107/x312y072x321y081.201901.10x10.d02.m3d
x312y082x321y091.201901.10x10.d02.m3d,2019,1,d02,3108,312,82,321,91,50.83670044,-117.8991013,51.14429855,-117.3627014,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3108/x312y082x321y091.201901.10x10.d02.m3d
x312y092x321y101.201901.10x10.d02.m3d,2019,1,d02,3109,312,92,321,101,51.19530106,-117.8746033,51.50289917,-117.3336029,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3109/x312y092x321y101.201901.10x10.d02.m3d
x312y102x321y111.201901.10x10.d02.m3d,2019,1,d02,3110,312,102,321,111,51.55400085,-117.8498001,51.86149979,-117.3041,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3110/x312y102x321y111.201901.10x10.d02.m3d
x312y112x321y121.201901.10x10.d02.m3d,2019,1,d02,3111,312,112,321,121,51.91279984,-117.824501,52.22029877,-117.2741013,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3111/x312y112x321y121.201901.10x10.d02.m3d
x312y122x321y131.201901.10x10.d02.m3d,2019,1,d02,3112,312,122,321,131,52.27170181,-117.7988968,52.57920074,-117.2434998,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3112/x312y122x321y131.201901.10x10.d02.m3d
x312y132x321y141.201901.10x10.d02.m3d,2019,1,d02,3113,312,132,321,141,52.63069916,-117.7726974,52.9382019,-117.2125015,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3113/x312y132x321y141.201901.10x10.d02.m3d
x312y142x321y151.201901.10x10.d02.m3d,2019,1,d02,3114,312,142,321,151,52.98989868,-117.7462006,53.29729843,-117.1809006,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3114/x312y142x321y151.201901.10x10.d02.m3d
x312y152x321y161.201901.10x10.d02.m3d,2019,1,d02,3115,312,152,321,161,53.34909821,-117.7192001,53.65639877,-117.1488037,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3115/x312y152x321y161.201901.10x10.d02.m3d
x312y162x321y171.201901.10x10.d02.m3d,2019,1,d02,3116,312,162,321,171,53.70840073,-117.691597,54.0155983,-117.1160965,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3116/x312y162x321y171.201901.10x10.d02.m3d
x312y172x321y181.201901.10x10.d02.m3d,2019,1,d02,3117,312,172,321,181,54.06769943,-117.6636963,54.37480164,-117.0828018,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3117/x312y172x321y181.201901.10x10.d02.m3d
x312y182x321y191.201901.10x10.d02.m3d,2019,1,d02,3118,312,182,321,191,54.42699814,-117.6352005,54.73400116,-117.0488968,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3118/x312y182x321y191.201901.10x10.d02.m3d
x312y192x321y201.201901.10x10.d02.m3d,2019,1,d02,3119,312,192,321,201,54.78639984,-117.6062012,55.09320068,-117.0145035,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3119/x312y192x321y201.201901.10x10.d02.m3d
x312y202x321y211.201901.10x10.d02.m3d,2019,1,d02,3120,312,202,321,211,55.14580154,-117.5766983,55.45249939,-116.9794006,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3120/x312y202x321y211.201901.10x10.d02.m3d
x312y212x321y221.201901.10x10.d02.m3d,2019,1,d02,3121,312,212,321,221,55.50519943,-117.5466995,55.81169891,-116.9436035,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3121/x312y212x321y221.201901.10x10.d02.m3d
x312y222x321y231.201901.10x10.d02.m3d,2019,1,d02,3122,312,222,321,231,55.86449814,-117.516098,56.17079926,-116.9072037,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3122/x312y222x321y231.201901.10x10.d02.m3d
x312y232x321y241.201901.10x10.d02.m3d,2019,1,d02,3123,312,232,321,241,56.22380066,-117.4849014,56.52999878,-116.8701019,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3123/x312y232x321y241.201901.10x10.d02.m3d
x312y242x321y251.201901.10x10.d02.m3d,2019,1,d02,3124,312,242,321,251,56.58309937,-117.4532013,56.88899994,-116.8322983,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3124/x312y242x321y251.201901.10x10.d02.m3d
x312y252x321y261.201901.10x10.d02.m3d,2019,1,d02,3125,312,252,321,261,56.94229889,-117.4207993,57.2480011,-116.7938004,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3125/x312y252x321y261.201901.10x10.d02.m3d
x312y262x321y271.201901.10x10.d02.m3d,2019,1,d02,3126,312,262,321,271,57.30139923,-117.3879013,57.60689926,-116.7546005,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3126/x312y262x321y271.201901.10x10.d02.m3d
x312y272x321y281.201901.10x10.d02.m3d,2019,1,d02,3127,312,272,321,281,57.66049957,-117.3543015,57.96559906,-116.7145996,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3127/x312y272x321y281.201901.10x10.d02.m3d
x312y282x321y291.201901.10x10.d02.m3d,2019,1,d02,3128,312,282,321,291,58.01940155,-117.3200989,58.32429886,-116.6737976,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3128/x312y282x321y291.201901.10x10.d02.m3d
x312y292x321y301.201901.10x10.d02.m3d,2019,1,d02,3129,312,292,321,301,58.37820053,-117.285202,58.68280029,-116.6322021,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3129/x312y292x321y301.201901.10x10.d02.m3d
x312y302x321y311.201901.10x10.d02.m3d,2019,1,d02,3130,312,302,321,311,58.73680115,-117.2496033,59.04109955,-116.589798,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3130/x312y302x321y311.201901.10x10.d02.m3d
x312y312x321y321.201901.10x10.d02.m3d,2019,1,d02,3131,312,312,321,321,59.09529877,-117.2132034,59.39920044,-116.5465012,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3131/x312y312x321y321.201901.10x10.d02.m3d
x312y322x321y331.201901.10x10.d02.m3d,2019,1,d02,3132,312,322,321,331,59.45360184,-117.1762009,59.75719833,-116.5024033,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3132/x312y322x321y331.201901.10x10.d02.m3d
x312y332x321y341.201901.10x10.d02.m3d,2019,1,d02,3133,312,332,321,341,59.8117981,-117.1383972,60.11500168,-116.4572983,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3133/x312y332x321y341.201901.10x10.d02.m3d
x312y342x321y351.201901.10x10.d02.m3d,2019,1,d02,3134,312,342,321,351,60.16970062,-117.0998001,60.47249985,-116.4113007,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3134/x312y342x321y351.201901.10x10.d02.m3d
x312y352x321y361.201901.10x10.d02.m3d,2019,1,d02,3135,312,352,321,361,60.52740097,-117.0604019,60.82979965,-116.3644028,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3135/x312y352x321y361.201901.10x10.d02.m3d
x312y362x321y371.201901.10x10.d02.m3d,2019,1,d02,3136,312,362,321,371,60.88489914,-117.0202026,61.18690109,-116.3163986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3136/x312y362x321y371.201901.10x10.d02.m3d
x312y372x321y373.201901.10x10.d02.m3d,2019,1,d02,3137,312,372,321,373,61.24209976,-116.9792023,61.25830078,-116.3067017,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3137/x312y372x321y373.201901.10x10.d02.m3d
x322y002x331y011.201901.10x10.d02.m3d,2019,1,d02,3200,322,2,331,11,47.95930099,-117.5484009,48.26390076,-117.0428009,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3200/x322y002x331y011.201901.10x10.d02.m3d
x322y012x331y021.201901.10x10.d02.m3d,2019,1,d02,3201,322,12,331,21,48.31620026,-117.5226974,48.62080002,-117.0130997,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3201/x322y012x331y021.201901.10x10.d02.m3d
x322y022x331y031.201901.10x10.d02.m3d,2019,1,d02,3202,322,22,331,31,48.6731987,-117.4966965,48.97790146,-116.9829025,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3202/x322y022x331y031.201901.10x10.d02.m3d
x322y032x331y041.201901.10x10.d02.m3d,2019,1,d02,3203,322,32,331,41,49.0304985,-117.4702988,49.33530045,-116.9522018,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3203/x322y032x331y041.201901.10x10.d02.m3d
x322y042x331y051.201901.10x10.d02.m3d,2019,1,d02,3204,322,42,331,51,49.38800049,-117.4433975,49.69279861,-116.9210968,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3204/x322y042x331y051.201901.10x10.d02.m3d
x322y052x331y061.201901.10x10.d02.m3d,2019,1,d02,3205,322,52,331,61,49.74570084,-117.4161987,50.05059814,-116.8895035,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3205/x322y052x331y061.201901.10x10.d02.m3d
x322y062x331y071.201901.10x10.d02.m3d,2019,1,d02,3206,322,62,331,71,50.10359955,-117.3883972,50.40850067,-116.857399,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3206/x322y062x331y071.201901.10x10.d02.m3d
x322y072x331y081.201901.10x10.d02.m3d,2019,1,d02,3207,322,72,331,81,50.46170044,-117.3602982,50.76660156,-116.8246994,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3207/x322y072x331y081.201901.10x10.d02.m3d
x322y082x331y091.201901.10x10.d02.m3d,2019,1,d02,3208,322,82,331,91,50.81990051,-117.3317032,51.12480164,-116.7914963,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3208/x322y082x331y091.201901.10x10.d02.m3d
x322y092x331y101.201901.10x10.d02.m3d,2019,1,d02,3209,322,92,331,101,51.17839813,-117.302597,51.48320007,-116.7577972,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3209/x322y092x331y101.201901.10x10.d02.m3d
x322y102x331y111.201901.10x10.d02.m3d,2019,1,d02,3210,322,102,331,111,51.53689957,-117.2730026,51.84170151,-116.7235031,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3210/x322y102x331y111.201901.10x10.d02.m3d
x322y112x331y121.201901.10x10.d02.m3d,2019,1,d02,3211,322,112,331,121,51.89559937,-117.2429962,52.20029831,-116.6885986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3211/x322y112x331y121.201901.10x10.d02.m3d
x322y122x331y131.201901.10x10.d02.m3d,2019,1,d02,3212,322,122,331,131,52.25439835,-117.2124023,52.55899811,-116.6530991,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3212/x322y122x331y131.201901.10x10.d02.m3d
x322y132x331y141.201901.10x10.d02.m3d,2019,1,d02,3213,322,132,331,141,52.61320114,-117.1812973,52.9178009,-116.6171036,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3213/x322y132x331y141.201901.10x10.d02.m3d
x322y142x331y151.201901.10x10.d02.m3d,2019,1,d02,3214,322,142,331,151,52.97219849,-117.1496964,53.27669907,-116.5803986,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3214/x322y142x331y151.201901.10x10.d02.m3d
x322y152x331y161.201901.10x10.d02.m3d,2019,1,d02,3215,322,152,331,161,53.33129883,-117.1175995,53.63560104,-116.5429993,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3215/x322y152x331y161.201901.10x10.d02.m3d
x322y162x331y171.201901.10x10.d02.m3d,2019,1,d02,3216,322,162,331,171,53.69039917,-117.0848999,53.99459839,-116.5050964,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3216/x322y162x331y171.201901.10x10.d02.m3d
x322y172x331y181.201901.10x10.d02.m3d,2019,1,d02,3217,322,172,331,181,54.04949951,-117.0515976,54.35359955,-116.4664001,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3217/x322y172x331y181.201901.10x10.d02.m3d
x322y182x331y191.201901.10x10.d02.m3d,2019,1,d02,3218,322,182,331,191,54.40869904,-117.0177002,54.71269989,-116.4271011,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3218/x322y182x331y191.201901.10x10.d02.m3d
x322y192x331y201.201901.10x10.d02.m3d,2019,1,d02,3219,322,192,331,201,54.76789856,-116.9832001,55.07170105,-116.387001,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3219/x322y192x331y201.201901.10x10.d02.m3d
x322y202x331y211.201901.10x10.d02.m3d,2019,1,d02,3220,322,202,331,211,55.12720108,-116.9481964,55.43069839,-116.346199,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3220/x322y202x331y211.201901.10x10.d02.m3d
x322y212x331y221.201901.10x10.d02.m3d,2019,1,d02,3221,322,212,331,221,55.4864006,-116.9123993,55.78979874,-116.3047028,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3221/x322y212x331y221.201901.10x10.d02.m3d
x322y222x331y231.201901.10x10.d02.m3d,2019,1,d02,3222,322,222,331,231,55.84550095,-116.8759995,56.14870071,-116.2623978,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3222/x322y222x331y231.201901.10x10.d02.m3d
x322y232x331y241.201901.10x10.d02.m3d,2019,1,d02,3223,322,232,331,241,56.20470047,-116.8389969,56.50759888,-116.2193985,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3223/x322y232x331y241.201901.10x10.d02.m3d
x322y242x331y251.201901.10x10.d02.m3d,2019,1,d02,3224,322,242,331,251,56.56380081,-116.8012009,56.86650085,-116.175499,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3224/x322y242x331y251.201901.10x10.d02.m3d
x322y252x331y261.201901.10x10.d02.m3d,2019,1,d02,3225,322,252,331,261,56.92279816,-116.7627029,57.22520065,-116.1307983,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3225/x322y252x331y261.201901.10x10.d02.m3d
x322y262x331y271.201901.10x10.d02.m3d,2019,1,d02,3226,322,262,331,271,57.28179932,-116.7235031,57.58390045,-116.0851974,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3226/x322y262x331y271.201901.10x10.d02.m3d
x322y272x331y281.201901.10x10.d02.m3d,2019,1,d02,3227,322,272,331,281,57.6405983,-116.6836014,57.94250107,-116.0388031,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3227/x322y272x331y281.201901.10x10.d02.m3d
x322y282x331y291.201901.10x10.d02.m3d,2019,1,d02,3228,322,282,331,291,57.9992981,-116.6428986,58.30089951,-115.9914017,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3228/x322y282x331y291.201901.10x10.d02.m3d
x322y292x331y301.201901.10x10.d02.m3d,2019,1,d02,3229,322,292,331,301,58.35789871,-116.6014023,58.65919876,-115.9431,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3229/x322y292x331y301.201901.10x10.d02.m3d
x322y302x331y311.201901.10x10.d02.m3d,2019,1,d02,3230,322,302,331,311,58.71640015,-116.5589981,59.01729965,-115.8937988,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3230/x322y302x331y311.201901.10x10.d02.m3d
x322y312x331y321.201901.10x10.d02.m3d,2019,1,d02,3231,322,312,331,321,59.0746994,-116.5158005,59.37519836,-115.8435974,https://nrs.objectstore.gov.bc.ca/wrfdel/calpuff/3ddat/201901/d02/3231/x322y312x331y321.201901.10x10.d02.m3d
